V(1) [kV]	V(2) [kV]	V(3) [kV]	I(1) [mA]	I(2) [mA]	I(3) [mA]	MeanV [kV]	MeanI[mA]	SetV [kV]
4.4040302	4.4034754	4.4040302	0.0535975	0.0534426	0.0538095	4.4038453	0.0536165	4.4000000	3781685722.4041705
4.4037528	4.4040302	4.4040302	0.0536235	0.0537062	0.0540596	4.4039377	0.0537964	4.4000000	3781685723.5663776
4.4040302	4.4040302	4.4034754	0.0541280	0.0537744	0.0534746	4.4038453	0.0537923	4.4000000	3781685724.7178287
4.4031980	4.4037528	4.4040302	0.0535748	0.0535720	0.0539983	4.4036603	0.0537150	4.4000000	3781685725.8891401
4.4040302	4.4037528	4.4040302	0.0538909	0.0537945	0.0537742	4.4039377	0.0538199	4.4000000	3781685727.0427718
4.4040302	4.4040302	4.4037528	0.0537327	0.0537458	0.0539825	4.4039377	0.0538203	4.4000000	3781685728.1945839
4.4043076	4.4040302	4.4037528	0.0536208	0.0538833	0.0539599	4.4040302	0.0538213	4.4000000	3781685729.3510327
4.4040302	4.4037528	4.4037528	0.0538927	0.0538799	0.0534014	4.4038453	0.0537246	4.4000000	3781685730.4947944
4.4037528	4.4040302	4.4043076	0.0534789	0.0542541	0.0541632	4.4040302	0.0539654	4.4000000	3781685731.6599321
4.4043076	4.4040302	4.4034754	0.0538556	0.0533077	0.0535902	4.4039377	0.0535845	4.4000000	3781685732.8043919
4.4029204	4.4034754	4.4034754	0.0535565	0.0536931	0.0535382	4.4032904	0.0535959	4.4000000	3781685733.9788270
4.4040302	4.4040302	4.4040302	0.0531323	0.0535146	0.0533647	4.4040302	0.0533372	4.4000000	3781685735.1156330
4.4040302	4.4040302	4.4037528	0.0533701	0.0537228	0.0532049	4.4039377	0.0534326	4.4000000	3781685736.2704744
4.4043076	4.4037528	4.4040302	0.0534992	0.0535508	0.0536373	4.4040302	0.0535625	4.4000000	3781685737.4278464
4.4034754	4.4037528	4.4040302	0.0537096	0.0541830	0.0539792	4.4037528	0.0539573	4.4000000	3781685738.5799079
4.4040302	4.4034754	4.4034754	0.0535831	0.0542968	0.0544126	4.4036603	0.0540975	4.4000000	3781685739.7328758
4.4043076	4.4034754	4.4037528	0.0544366	0.0540022	0.0544336	4.4038453	0.0542908	4.4000000	3781685740.8720560
4.4037528	4.4037528	4.4031980	0.0542314	0.0543188	0.0541055	4.4035679	0.0542185	4.4000000	3781685742.0376329
4.4040302	4.4034754	4.4034754	0.0541382	0.0536342	0.0537163	4.4036603	0.0538295	4.4000000	3781685743.1769118
4.4040302	4.4040302	4.4040302	0.0542471	0.0539851	0.0539206	4.4040302	0.0540509	4.4000000	3781685744.3167992
4.4040302	4.4034754	4.4037528	0.0538363	0.0538889	0.0539163	4.4037528	0.0538805	4.4000000	3781685745.4716058
4.4040302	4.4040302	4.4043076	0.0542255	0.0541090	0.0542776	4.4041227	0.0542040	4.4000000	3781685746.6563334
4.4043076	4.4040302	4.4034754	0.0541353	0.0539131	0.0537375	4.4039377	0.0539286	4.4000000	3781685747.8169546
4.4040302	4.4037528	4.4043076	0.0539730	0.0542144	0.0536708	4.4040302	0.0539527	4.4000000	3781685748.9746599
4.4040302	4.4043076	4.4040302	0.0541407	0.0541672	0.0539066	4.4041227	0.0540715	4.4000000	3781685750.1291456
4.4040302	4.4048626	4.4037528	0.0539438	0.0542344	0.0539293	4.4042152	0.0540358	4.4000000	3781685751.2911768
4.4034754	4.4040302	4.4040302	0.0541538	0.0532886	0.0535819	4.4038453	0.0536748	4.4000000	3781685752.4428039
4.4040302	4.4034754	4.4043076	0.0533814	0.0537605	0.0533375	4.4039377	0.0534931	4.4000000	3781685753.5914850
4.4040302	4.4037528	4.4043076	0.0535067	0.0533252	0.0535615	4.4040302	0.0534645	4.4000000	3781685754.7440567
4.4034754	4.4037528	4.4040302	0.0534878	0.0532601	0.0532553	4.4037528	0.0533344	4.4000000	3781685755.9011769
4.4037528	4.4034754	4.4037528	0.0531176	0.0531202	0.0529328	4.4036603	0.0530569	4.4000000	3781685757.0403614
4.4034754	4.4040302	4.4037528	0.0532818	0.0531140	0.0526371	4.4037528	0.0530110	4.4000000	3781685758.2006183
4.4029204	4.4034754	4.4040302	0.0525482	0.0525881	0.0523637	4.4034753	0.0525000	4.4000000	3781685759.3565354
4.4040302	4.4031980	4.4034754	0.0527192	0.0525584	0.0527393	4.4035679	0.0526723	4.4000000	3781685760.5031943
4.4037528	4.4037528	4.4037528	0.0524790	0.0525912	0.0525613	4.4037528	0.0525438	4.4000000	3781685761.6557226
4.4037528	4.4034754	4.4037528	0.0523666	0.0521938	0.0532008	4.4036603	0.0525871	4.4000000	3781685762.8059120
4.4037528	4.4045852	4.4034754	0.0531989	0.0529471	0.0529977	4.4039378	0.0530479	4.4000000	3781685763.9584713
4.4034754	4.4034754	4.4034754	0.0528938	0.0528846	0.0528274	4.4034754	0.0528686	4.4000000	3781685765.1138992
4.4037528	4.4040302	4.4034754	0.0528060	0.0528158	0.0532565	4.4037528	0.0529594	4.4000000	3781685766.2802744
4.4031980	4.4043076	4.4043076	0.0533321	0.0534259	0.0531149	4.4039377	0.0532909	4.4000000	3781685767.4346480
4.4040302	4.4034754	4.4040302	0.0532886	0.0527941	0.0532196	4.4038453	0.0531008	4.4000000	3781685768.5823264
4.4034754	4.4034754	4.4029204	0.0529844	0.0533636	0.0534052	4.4032904	0.0532510	4.4000000	3781685769.7425432
4.4037528	4.4040302	4.4040302	0.0533655	0.0534182	0.0529746	4.4039377	0.0532528	4.4000000	3781685770.8912878
4.4037528	4.4040302	4.4037528	0.0532018	0.0531894	0.0531259	4.4038453	0.0531723	4.4000000	3781685772.0321727
4.4037528	4.4034754	4.4040302	0.0530198	0.0534872	0.0527477	4.4037528	0.0530849	4.4000000	3781685773.1845727
4.4034754	4.4034754	4.4029204	0.0529567	0.0526287	0.0527315	4.4032904	0.0527723	4.4000000	3781685774.3294015
4.4037528	4.4031980	4.4037528	0.0530914	0.0530691	0.0528067	4.4035679	0.0529891	4.4000000	3781685775.4888849
4.4031980	4.4043076	4.4031980	0.0531922	0.0528157	0.0532808	4.4035679	0.0530962	4.4000000	3781685776.6527438
4.4037528	4.4026430	4.4040302	0.0529488	0.0524068	0.0522881	4.4034753	0.0525479	4.4000000	3781685777.8048978
4.4034754	4.4034754	4.4034754	0.0526547	0.0528964	0.0531692	4.4034754	0.0529067	4.4000000	3781685778.9731998
4.4037528	4.4037528	4.4037528	0.0530762	0.0527484	0.0525203	4.4037528	0.0527816	4.4000000	3781685780.1237841
4.4034754	4.4029204	4.4031980	0.0524987	0.0525538	0.0527177	4.4031979	0.0525901	4.4000000	3781685781.2826743
4.4037528	4.4034754	4.4034754	0.0524484	0.0526620	0.0529554	4.4035679	0.0526886	4.4000000	3781685782.4394550
4.4034754	4.4034754	4.4037528	0.0526671	0.0526086	0.0526481	4.4035679	0.0526413	4.4000000	3781685783.5966639
4.4031980	4.4037528	4.4034754	0.0525636	0.0523586	0.0525953	4.4034754	0.0525058	4.4000000	3781685784.7491279
4.4031980	4.4031980	4.4031980	0.0527574	0.0529321	0.0527863	4.4031980	0.0528253	4.4000000	3781685785.8881402
4.4029204	4.4031980	4.4040302	0.0526601	0.0530104	0.0525621	4.4033829	0.0527442	4.4000000	3781685787.0431776
4.4034754	4.4034754	4.4040302	0.0528865	0.0527295	0.0524081	4.4036603	0.0526747	4.4000000	3781685788.1921978
4.4034754	4.4034754	4.4034754	0.0522397	0.0527546	0.0526869	4.4034754	0.0525604	4.4000000	3781685789.3494401
4.4040302	4.4034754	4.4040302	0.0524454	0.0525407	0.0527034	4.4038453	0.0525632	4.4000000	3781685790.4963598
4.4037528	4.4037528	4.4034754	0.0529202	0.0524827	0.0526763	4.4036603	0.0526931	4.4000000	3781685791.7125487
4.4037528	4.4031980	4.4037528	0.0527897	0.0524620	0.0526475	4.4035679	0.0526331	4.4000000	3781685792.8786488
4.4029204	4.4037528	4.4040302	0.0528201	0.0524699	0.0526732	4.4035678	0.0526544	4.4000000	3781685794.0181494
4.4037528	4.4034754	4.4037528	0.0526923	0.0527926	0.0531424	4.4036603	0.0528758	4.4000000	3781685795.1742215
4.4034754	4.4037528	4.4034754	0.0531163	0.0531528	0.0531505	4.4035679	0.0531399	4.4000000	3781685796.3292608
4.4029204	4.4034754	4.4034754	0.0528918	0.0534350	0.0535591	4.4032904	0.0532953	4.4000000	3781685797.4810023
4.4037528	4.4040302	4.4031980	0.0534682	0.0532207	0.0535286	4.4036603	0.0534058	4.4000000	3781685798.6288824
4.4034754	4.4034754	4.4034754	0.0532306	0.0540247	0.0539262	4.4034754	0.0537272	4.4000000	3781685799.7723846
4.4034754	4.4037528	4.4031980	0.0537651	0.0537838	0.0539173	4.4034754	0.0538220	4.4000000	3781685800.9397426
4.4034754	4.4037528	4.4031980	0.0537033	0.0534782	0.0534335	4.4034754	0.0535383	4.4000000	3781685802.1236310
4.4040302	4.4034754	4.4034754	0.0536718	0.0533115	0.0529126	4.4036603	0.0532986	4.4000000	3781685803.2879710
4.4034754	4.4037528	4.4040302	0.0535042	0.0531596	0.0530691	4.4037528	0.0532443	4.4000000	3781685804.4368992
4.4034754	4.4034754	4.4034754	0.0532300	0.0529591	0.0528218	4.4034754	0.0530036	4.4000000	3781685805.5885191
4.4034754	4.4034754	4.4037528	0.0528344	0.0526078	0.0522437	4.4035679	0.0525620	4.4000000	3781685806.7443719
4.4034754	4.4029204	4.4031980	0.0518138	0.0524807	0.0527660	4.4031979	0.0523535	4.4000000	3781685807.8985248
4.4029204	4.4031980	4.4034754	0.0522996	0.0528258	0.0523970	4.4031979	0.0525074	4.4000000	3781685809.0703630
4.4029204	4.4034754	4.4029204	0.0531099	0.0529778	0.0526811	4.4031054	0.0529229	4.4000000	3781685810.2148800
4.4040302	4.4034754	4.4034754	0.0524339	0.0530164	0.0530592	4.4036603	0.0528365	4.4000000	3781685811.3762450
4.4034754	4.4040302	4.4029204	0.0530815	0.0529545	0.0523497	4.4034753	0.0527952	4.4000000	3781685812.5189128
4.4031980	4.4034754	4.4034754	0.0527309	0.0527908	0.0527074	4.4033829	0.0527431	4.4000000	3781685813.6626630
4.4037528	4.4034754	4.4040302	0.0530612	0.0527112	0.0530194	4.4037528	0.0529306	4.4000000	3781685814.8309231
4.4037528	4.4034754	4.4037528	0.0527714	0.0526935	0.0531329	4.4036603	0.0528659	4.4000000	3781685815.9752798
4.4031980	4.4029204	4.4040302	0.0531765	0.0532631	0.0531634	4.4033829	0.0532010	4.4000000	3781685817.1630039
4.4037528	4.4037528	4.4034754	0.0532388	0.0534476	0.0535926	4.4036603	0.0534263	4.4000000	3781685818.3099256
4.4037528	4.4029204	4.4031980	0.0538235	0.0543742	0.0540526	4.4032904	0.0540834	4.4000000	3781685819.4742784
4.4037528	4.4037528	4.4037528	0.0544930	0.0540918	0.0535636	4.4037528	0.0540495	4.4000000	3781685820.6131887
4.4034754	4.4037528	4.4037528	0.0536975	0.0536248	0.0537401	4.4036603	0.0536874	4.4000000	3781685821.7559776
4.4031980	4.4031980	4.4029204	0.0538337	0.0536913	0.0540026	4.4031055	0.0538425	4.4000000	3781685822.9201241
4.4029204	4.4040302	4.4034754	0.0543752	0.0538117	0.0536929	4.4034753	0.0539599	4.4000000	3781685824.0582681
4.4031980	4.4029204	4.4037528	0.0537316	0.0535208	0.0536423	4.4032904	0.0536316	4.4000000	3781685825.2230024
4.4034754	4.4034754	4.4037528	0.0540027	0.0540496	0.0540630	4.4035679	0.0540384	4.4000000	3781685826.3783798
4.4031980	4.4034754	4.4034754	0.0540049	0.0541645	0.0539674	4.4033829	0.0540456	4.4000000	3781685827.5294418
4.4037528	4.4037528	4.4031980	0.0540413	0.0538555	0.0537056	4.4035679	0.0538675	4.4000000	3781685828.6829538
4.4037528	4.4029204	4.4031980	0.0539598	0.0538338	0.0537614	4.4032904	0.0538517	4.4000000	3781685829.8208418
4.4031980	4.4029204	4.4031980	0.0534557	0.0536560	0.0534923	4.4031055	0.0535347	4.4000000	3781685830.9889631
4.4031980	4.4029204	4.4029204	0.0539056	0.0536791	0.0537453	4.4030129	0.0537767	4.4000000	3781685832.1357136
4.4029204	4.4023656	4.4026430	0.0536692	0.0533807	0.0533389	4.4026430	0.0534629	4.4000000	3781685833.2997889
4.4029204	4.4034754	4.4029204	0.0536903	0.0536171	0.0541704	4.4031054	0.0538259	4.4000000	3781685834.4465294
4.4029204	4.4026430	4.4029204	0.0539559	0.0533128	0.0541406	4.4028279	0.0538031	4.4000000	3781685835.5996470
4.4031980	4.4037528	4.4029204	0.0544363	0.0542234	0.0540917	4.4032904	0.0542504	4.4000000	3781685836.7410574
4.4034754	4.4029204	4.4031980	0.0541380	0.0537740	0.0539140	4.4031979	0.0539420	4.4000000	3781685837.8929024
4.4026430	4.4029204	4.4029204	0.0535228	0.0538988	0.0538852	4.4028279	0.0537689	4.4000000	3781685839.0684290
4.4031980	4.4023656	4.4029204	0.0534122	0.0538510	0.0537021	4.4028280	0.0536551	4.4000000	3781685840.2141743
4.4026430	4.4034754	4.4034754	0.0538302	0.0537514	0.0537715	4.4031979	0.0537844	4.4000000	3781685841.3658266
4.4034754	4.4031980	4.4029204	0.0540007	0.0537365	0.0535949	4.4031979	0.0537774	4.4000000	3781685842.5173688
4.4026430	4.4031980	4.4031980	0.0535067	0.0536261	0.0542929	4.4030130	0.0538086	4.4000000	3781685843.6642280
4.4029204	4.4031980	4.4029204	0.0541182	0.0538210	0.0537574	4.4030129	0.0538989	4.4000000	3781685844.8143592
4.4031980	4.4034754	4.4031980	0.0535961	0.0531811	0.0532123	4.4032905	0.0533298	4.4000000	3781685845.9644666
4.4029204	4.4026430	4.4031980	0.0530017	0.0528644	0.0532438	4.4029205	0.0530366	4.4000000	3781685847.1260705
4.4034754	4.4034754	4.4029204	0.0531239	0.0530563	0.0533483	4.4032904	0.0531762	4.4000000	3781685848.2701521
4.4026430	4.4031980	4.4034754	0.0532326	0.0531333	0.0531609	4.4031055	0.0531756	4.4000000	3781685849.4238415
4.4026430	4.4029204	4.4029204	0.0532170	0.0532940	0.0532536	4.4028279	0.0532549	4.4000000	3781685850.5776319
4.4037528	4.4037528	4.4029204	0.0535492	0.0535615	0.0535736	4.4034753	0.0535614	4.4000000	3781685851.7324648
4.4026430	4.4031980	4.4034754	0.0530661	0.0538152	0.0537966	4.4031055	0.0535593	4.4000000	3781685852.8772297
4.4034754	4.4029204	4.4026430	0.0537665	0.0536094	0.0537708	4.4030129	0.0537156	4.4000000	3781685854.0304079
4.4031980	4.4034754	4.4031980	0.0538797	0.0538301	0.0538505	4.4032905	0.0538534	4.4000000	3781685855.1788888
4.4034754	4.4034754	4.4031980	0.0536744	0.0537399	0.0534963	4.4033829	0.0536369	4.4000000	3781685856.3263288
4.4031980	4.4034754	4.4037528	0.0535943	0.0533978	0.0534262	4.4034754	0.0534728	4.4000000	3781685857.4730034
4.4031980	4.4031980	4.4029204	0.0539224	0.0534612	0.0534651	4.4031055	0.0536162	4.4000000	3781685858.6294951
4.4031980	4.4029204	4.4023656	0.0532886	0.0528396	0.0529768	4.4028280	0.0530350	4.4000000	3781685859.7823729
4.4034754	4.4037528	4.4034754	0.0528962	0.0529726	0.0527360	4.4035679	0.0528683	4.4000000	3781685860.9331145
4.4029204	4.4034754	4.4037528	0.0523863	0.0525590	0.0524959	4.4033829	0.0524804	4.4000000	3781685862.0848026
4.4031980	4.4034754	4.4026430	0.0521575	0.0523502	0.0522237	4.4031055	0.0522438	4.4000000	3781685863.2341223
4.4026430	4.4029204	4.4034754	0.0529153	0.0528520	0.0529754	4.4030129	0.0529142	4.4000000	3781685864.3876977
4.4037528	4.4029204	4.4031980	0.0529869	0.0531513	0.0530030	4.4032904	0.0530470	4.4000000	3781685865.5449910
4.4029204	4.4029204	4.4023656	0.0530787	0.0529299	0.0533735	4.4027355	0.0531274	4.4000000	3781685866.7165375
4.4029204	4.4026430	4.4037528	0.0536589	0.0528899	0.0528014	4.4031054	0.0531167	4.4000000	3781685867.8669858
4.4034754	4.4034754	4.4031980	0.0530605	0.0525656	0.0525356	4.4033829	0.0527206	4.4000000	3781685869.0193200
4.4031980	4.4031980	4.4031980	0.0529484	0.0531703	0.0526905	4.4031980	0.0529364	4.4000000	3781685870.1728263
4.4034754	4.4034754	4.4037528	0.0529529	0.0527523	0.0532990	4.4035679	0.0530014	4.4000000	3781685871.3162489
4.4031980	4.4034754	4.4037528	0.0527372	0.0534064	0.0531972	4.4034754	0.0531136	4.4000000	3781685872.4684706
4.4037528	4.4031980	4.4034754	0.0531254	0.0532031	0.0538136	4.4034754	0.0533807	4.4000000	3781685873.6232223
4.4034754	4.4029204	4.4034754	0.0535929	0.0534781	0.0528404	4.4032904	0.0533038	4.4000000	3781685874.7836151
4.4029204	4.4034754	4.4029204	0.0534003	0.0532050	0.0536866	4.4031054	0.0534306	4.4000000	3781685875.9355688
4.4031980	4.4031980	4.4029204	0.0540073	0.0532153	0.0537854	4.4031055	0.0536693	4.4000000	3781685877.0860920
4.4031980	4.4029204	4.4029204	0.0531760	0.0538100	0.0538467	4.4030129	0.0536109	4.4000000	3781685878.2452536
4.4029204	4.4026430	4.4031980	0.0538835	0.0535112	0.0538094	4.4029205	0.0537347	4.4000000	3781685879.3926945
4.4034754	4.4031980	4.4034754	0.0537559	0.0538507	0.0535621	4.4033829	0.0537229	4.4000000	3781685880.5386386
4.4034754	4.4034754	4.4031980	0.0535230	0.0535933	0.0534754	4.4033829	0.0535306	4.4000000	3781685881.7020569
4.4031980	4.4029204	4.4029204	0.0536150	0.0538269	0.0543969	4.4030129	0.0539463	4.4000000	3781685882.8498807
4.4031980	4.4031980	4.4031980	0.0537173	0.0545052	0.0544624	4.4031980	0.0542283	4.4000000	3781685884.0014658
4.4031980	4.4034754	4.4031980	0.0549528	0.0545266	0.0547266	4.4032905	0.0547353	4.4000000	3781685885.1529393
4.4034754	4.4034754	4.4026430	0.0539141	0.0539807	0.0539560	4.4031979	0.0539503	4.4000000	3781685886.3145041
4.4031980	4.4034754	4.4029204	0.0544991	0.0549497	0.0548438	4.4031979	0.0547642	4.4000000	3781685887.4642534
4.4026430	4.4037528	4.4031980	0.0542063	0.0546677	0.0542538	4.4031979	0.0543760	4.4000000	3781685888.6125870
4.4040302	4.4037528	4.4031980	0.0546742	0.0545048	0.0547222	4.4036603	0.0546337	4.4000000	3781685889.7604656
4.4034754	4.4037528	4.4031980	0.0544288	0.0546141	0.0544664	4.4034754	0.0545031	4.4000000	3781685890.9041777
4.4029204	4.4034754	4.4034754	0.0541589	0.0541579	0.0539490	4.4032904	0.0540886	4.4000000	3781685892.0446882
4.4031980	4.4037528	4.4034754	0.0552169	0.0549147	0.0554952	4.4034754	0.0552089	4.4000000	3781685893.1885314
4.4034754	4.4026430	4.4029204	0.0552266	0.0544851	0.0544831	4.4030129	0.0547316	4.4000000	3781685894.3540201
4.4029204	4.4031980	4.4026430	0.0544398	0.0540949	0.0546507	4.4029205	0.0543951	4.4000000	3781685895.5068426
4.4031980	4.4040302	4.4034754	0.0543401	0.0545272	0.0541574	4.4035679	0.0543415	4.4000000	3781685896.6633582
4.4037528	4.4029204	4.4029204	0.0545242	0.0544421	0.0542381	4.4031979	0.0544015	4.4000000	3781685897.8171487
4.4029204	4.4034754	4.4034754	0.0548563	0.0549393	0.0549325	4.4032904	0.0549094	4.4000000	3781685898.9640050
4.4031980	4.4029204	4.4026430	0.0549154	0.0546904	0.0547429	4.4029205	0.0547829	4.4000000	3781685900.1261225
4.4031980	4.4031980	4.4031980	0.0539589	0.0540630	0.0538785	4.4031980	0.0539668	4.4000000	3781685901.2679462
4.4034754	4.4037528	4.4029204	0.0542604	0.0550254	0.0547422	4.4033829	0.0546760	4.4000000	3781685902.4300694
4.4031980	4.4031980	4.4031980	0.0547888	0.0546068	0.0546016	4.4031980	0.0546657	4.4000000	3781685903.5821400
4.4023656	4.4029204	4.4029204	0.0549462	0.0547257	0.0548637	4.4027355	0.0548452	4.4000000	3781685904.7238097
4.4023656	4.4026430	4.4029204	0.0547998	0.0549612	0.0550705	4.4026430	0.0549438	4.4000000	3781685905.8873262
4.4031980	4.4031980	4.4031980	0.0546386	0.0538750	0.0540796	4.4031980	0.0541977	4.4000000	3781685907.0764065
4.4034754	4.4034754	4.4034754	0.0541551	0.0541409	0.0538671	4.4034754	0.0540543	4.4000000	3781685908.2223182
4.4040302	4.4040302	4.4037528	0.0538917	0.0546042	0.0547557	4.4039377	0.0544172	4.4000000	3781685909.3737888
4.4037528	4.4040302	4.4037528	0.0548729	0.0545209	0.0540073	4.4038453	0.0544670	4.4000000	3781685910.5440927
4.4034754	4.4037528	4.4037528	0.0542865	0.0539163	0.0541432	4.4036603	0.0541153	4.4000000	3781685911.6838369
4.4034754	4.4037528	4.4034754	0.0544769	0.0542759	0.0542576	4.4035679	0.0543368	4.4000000	3781685912.8297729
4.4034754	4.4037528	4.4031980	0.0538537	0.0539833	0.0541208	4.4034754	0.0539860	4.4000000	3781685913.9881968
4.4037528	4.4037528	4.4040302	0.0545968	0.0540187	0.0543172	4.4038453	0.0543109	4.4000000	3781685915.1364775
4.4040302	4.4037528	4.4037528	0.0541565	0.0545991	0.0541849	4.4038453	0.0543135	4.4000000	3781685916.3056722
4.4031980	4.4031980	4.4026430	0.0542050	0.0544385	0.0548736	4.4030130	0.0545057	4.4000000	3781685917.4487743
4.4037528	4.4031980	4.4031980	0.0545642	0.0540066	0.0541100	4.4033829	0.0542269	4.4000000	3781685918.6126375
4.4037528	4.4031980	4.4034754	0.0545028	0.0543455	0.0543304	4.4034754	0.0543929	4.4000000	3781685919.7595201
4.4034754	4.4031980	4.4037528	0.0547983	0.0547522	0.0548624	4.4034754	0.0548043	4.4000000	3781685920.9018674
4.4034754	4.4037528	4.4034754	0.0548066	0.0551230	0.0546942	4.4035679	0.0548746	4.4000000	3781685922.0603857
4.4034754	4.4031980	4.4031980	0.0551872	0.0553252	0.0549900	4.4032905	0.0551675	4.4000000	3781685923.2156615
4.4029204	4.4034754	4.4031980	0.0543880	0.0544763	0.0543838	4.4031979	0.0544160	4.4000000	3781685924.3850722
4.4034754	4.4037528	4.4040302	0.0539666	0.0545565	0.0540924	4.4037528	0.0542052	4.4000000	3781685925.5361304
4.4034754	4.4034754	4.4031980	0.0546890	0.0544049	0.0539762	4.4033829	0.0543567	4.4000000	3781685926.6867104
4.4029204	4.4034754	4.4029204	0.0539321	0.0536411	0.0535879	4.4031054	0.0537204	4.4000000	3781685927.8431368
4.4029204	4.4029204	4.4026430	0.0533761	0.0534561	0.0531761	4.4028279	0.0533361	4.4000000	3781685928.9958391
4.4026430	4.4031980	4.4034754	0.0527967	0.0530240	0.0535047	4.4031055	0.0531085	4.4000000	3781685930.1635370
4.4037528	4.4037528	4.4037528	0.0532942	0.0533522	0.0534814	4.4037528	0.0533759	4.4000000	3781685931.3162942
4.4029204	4.4029204	4.4034754	0.0529492	0.0529314	0.0525032	4.4031054	0.0527946	4.4000000	3781685932.4839258
4.4034754	4.4037528	4.4034754	0.0528171	0.0529890	0.0529270	4.4035679	0.0529110	4.4000000	3781685933.6274953
4.4031980	4.4029204	4.4031980	0.0532846	0.0530604	0.0529183	4.4031055	0.0530878	4.4000000	3781685934.7743802
4.4031980	4.4029204	4.4029204	0.0532736	0.0530863	0.0532365	4.4030129	0.0531988	4.4000000	3781685935.9316330
4.4034754	4.4034754	4.4037528	0.0529610	0.0535862	0.0537235	4.4035679	0.0534236	4.4000000	3781685937.0743918
4.4031980	4.4031980	4.4040302	0.0535102	0.0532003	0.0534095	4.4034754	0.0533733	4.4000000	3781685938.2415185
4.4031980	4.4034754	4.4034754	0.0533273	0.0534055	0.0533730	4.4033829	0.0533686	4.4000000	3781685939.3845744
4.4034754	4.4029204	4.4031980	0.0533329	0.0532294	0.0536857	4.4031979	0.0534160	4.4000000	3781685940.5341792
